FFSU,XX,67877,0124,40,2010,4,THERMAZENE,665140.6,false,1764,48672.89,47567.8,1105.09,10/1,10/01/2010,,,,67877012440
MCOU,XX,68180,0122,02,2010,3,CEPHALEXIN,1849356,false,63634,751602.31,736008.7,15593.61,7/1,07/01/2010,,,,68180012202
FFSU,XX,67877,0171,30,2010,4,ANASTROZOL,9502,false,286,30690.08,30538.4,151.68,10/1,10/01/2010,,,,67877017130
MCOU,XX,00378,1803,01,2010,3,LEVOTHYROX,801020,false,26167,172616.13,171200.82,1415.31,7/1,07/01/2010,,,,00378180301
FFSU,OR,55513,0048,01,2010,2,ARANESP,,true,,,,,4/1,04/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",55513004801
FFSU,NV,59762,3717,04,2010,1,TRIAZOLAM,316,false,12,143.92,143.92,0,1/1,01/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",59762371704
FFSU,OR,00093,7380,01,2010,1,VENLAFAXIN,3818,false,74,3099.62,3050.32,49.3,1/1,01/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00093738001
MCOU,VA,00555,0833,02,2010,1,WARFARIN S,2002,false,46,552.35,552.35,0,1/1,01/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00555083302
MCOU,NV,17478,0713,10,2010,4,OFLOXACIN,,true,,,,,10/1,10/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",17478071310
MCOU,NV,59762,4900,05,2010,2,Sertraline,,true,,,,,4/1,04/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",59762490005
MCOU,PA,00603,2959,21,2010,3,CLONIDINE,33549,false,578,5305.73,5294.14,11.59,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00603295921
FFSU,WV,59338,0775,01,2010,2,FERAHEME 5,1020.017,false,60,16170.86,7891.23,8279.63,4/1,04/01/2010,38.468,-80.9696,"(38.468, -80.9696)",59338077501
FFSU,OR,00228,2127,50,2010,4,CLONIDINE,19222.5,false,334,2502.01,2322.66,179.35,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00228212750
FFSU,NY,00093,6723,74,2010,3,IPRAT-ALBU,9930,false,34,2377.1,2292.92,84.18,7/1,07/01/2010,42.1497,-74.9384,"(42.1497, -74.9384)",00093672374
FFSU,XX,00517,0132,25,2010,3,"CALCITROL,",5023.1,false,1848,93328.94,76050.69,17278.25,7/1,07/01/2010,,,,00517013225
FFSU,XX,00228,3004,11,2010,2,CLONAZEPAM,1215705.15,false,19467,155958.76,147300.64,8658.12,4/1,04/01/2010,,,,00228300411
MCOU,XX,50111,0901,01,2010,2,ETHOSUXIMI,54512,false,587,50351.77,49242.91,1108.86,4/1,04/01/2010,,,,50111090101
FFSU,OR,00182,1093,01,2010,1,SENNA GEN,15843,false,227,1076.33,1076.33,0,1/1,01/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00182109301
MCOU,VA,00781,6078,61,2010,4,CEFDINIR P,55800,false,866,44576.31,44406.18,170.13,10/1,10/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00781607861
FFSU,OR,00591,3203,01,2010,2,HYCODONE/A,11587,false,152,4359.31,4233.26,126.05,4/1,04/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00591320301
MCOU,XX,00781,5061,01,2010,4,AMOXICILLI,59560,false,3077,26696.25,26182.35,513.9,10/1,10/01/2010,,,,00781506101
MCOU,XX,00093,7155,98,2010,2,SIMVASTATI,676931.003,false,22019,233558.23,231171.05,2387.18,4/1,04/01/2010,,,,00093715598
MCOU,XX,60505,0834,04,2010,2,CEFEPIME P,1569.7,false,24,4093.04,4093.04,0,4/1,04/01/2010,,,,60505083404
MCOU,XX,10019,0038,67,2010,3,FENTANYL 0,61,false,30,62.82,62.82,0,7/1,07/01/2010,,,,10019003867
MCOU,NM,00378,0451,01,2010,3,NAPROXEN 5,1075,false,22,166.16,166.16,0,7/1,07/01/2010,34.8375,-106.2371,"(34.8375, -106.2371)",00378045101
MCOU,XX,00781,5805,92,2010,3,LOSARTAN 2,34263,false,991,43502.8,42869.94,632.86,7/1,07/01/2010,,,,00781580592
FFSU,KY,00186,0370,20,2010,3,SYMBICORT,40973.8,false,4017,790888.65,785260.39,5628.26,7/1,07/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00186037020
FFSU,NY,00004,0260,43,2010,2,CELLCEPT 5,33262,false,363,223320.36,176581.86,46738.5,4/1,04/01/2010,42.1497,-74.9384,"(42.1497, -74.9384)",00004026043
FFSU,XX,00378,4186,93,2010,3,SERTRALINE,93555.5,false,2838,23191.44,22546.22,645.22,7/1,07/01/2010,,,,00378418693
MCOU,PA,63323,0165,30,2010,4,DEXMETHASO,,true,,,,,10/1,10/01/2010,40.5773,-77.264,"(40.5773, -77.264)",63323016530
MCOU,PA,50458,0594,50,2010,3,RISPERIDON,24121,false,591,19819.85,19515.71,304.14,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",50458059450
FFSU,XX,59310,0579,20,2010,4,PROAIR HFA,7776961.356,false,819950,37030567.49,36125447.74,905119.75,10/1,10/01/2010,,,,59310057920
MCOU,OR,64679,0937,02,2010,4,Famotidine,2155,false,58,758.17,758.17,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",64679093702
MCOU,OR,00245,0057,10,2010,3,KLOR-CON M,2302,false,58,526.96,526.96,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00245005710
FFSU,NV,00071,0237,24,2010,2,ZARONTIN C,,true,,,,,4/1,04/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",00071023724
MCOU,PA,00002,7511,01,2010,2,HUMALOG MI,28035,false,1290,295112.94,293435.93,1677.01,4/1,04/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00002751101
FFSU,NV,00338,0644,04,2010,3,10% TRAVAS,,true,,,,,7/1,07/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",00338064404
MCOU,XX,00004,0058,01,2010,3,KLONOPIN 1,9647,false,101,15391.47,15057.44,334.03,7/1,07/01/2010,,,,00004005801
MCOU,PA,00168,0080,31,2010,3,HYDROCORTI,185461.55,false,4817,26175.51,26163.31,12.2,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00168008031
FFSU,XX,59762,5009,01,2010,4,CLINDAMYCI,250622.02,false,6398,263131.77,258165.76,4966.01,10/1,10/01/2010,,,,59762500901
MCOU,XX,51672,1260,03,2010,4,CLOTRIMAZO,29515,false,845,12198.17,12160.17,38,10/1,10/01/2010,,,,51672126003
MCOU,XX,68382,0006,01,2010,3,LAMOTRIGIN,107808.5,false,1567,40202.78,38835.66,1367.12,7/1,07/01/2010,,,,68382000601
MCOU,XX,00185,0940,98,2010,3,CHOLESTYRA,378620.6,false,899,63934.43,63191.29,743.14,7/1,07/01/2010,,,,00185094098
FFSU,DC,59746,0211,06,2010,4,CYCLOBENZA,2386,false,47,547.97,547.97,0,10/1,10/01/2010,38.8964,-77.0262,"(38.8964, -77.0262)",59746021106
MCOU,XX,00781,5076,86,2010,4,MEFLOQUINE,2459,false,575,16690.35,16648.35,42,10/1,10/01/2010,,,,00781507686
MCOU,NM,00088,2220,33,2010,3,LANTUS 100,60070.15,false,3857,582136.69,582136.69,0,7/1,07/01/2010,34.8375,-106.2371,"(34.8375, -106.2371)",00088222033
FFSU,NV,67919,0011,01,2010,3,CUBICIN,166.04,false,64,41039.45,36631.43,4408.02,7/1,07/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",67919001101
MCOU,XX,00093,8036,01,2010,3,GLYBURIDE,8180,false,166,1604.71,1603.71,1,7/1,07/01/2010,,,,00093803601
MCOU,XX,00555,9034,58,2010,4,BALZIVA 28,41412,false,1436,51128.61,50646.7,481.91,10/1,10/01/2010,,,,00555903458
FFSU,XX,00781,1506,10,2010,2,ATENOLOL 5,2052360.934,false,49129,310473.28,294904.44,15568.84,4/1,04/01/2010,,,,00781150610
MCOU,VA,00832,1082,00,2010,2,BENZTROPIN,23614,false,510,4196.38,4193.39,2.99,4/1,04/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00832108200
FFSU,KY,59762,3110,01,2010,4,AZITHROMYC,97721,false,4407,181262.64,180319.35,943.29,10/1,10/01/2010,37.669,-84.6514,"(37.669, -84.6514)",59762311001
FFSU,XX,00409,4031,01,2010,3,MANNITOL 2,177244,false,2488,44766.85,29899.96,14866.89,7/1,07/01/2010,,,,00409403101
MCOU,PA,00456,2010,01,2010,2,LEXAPRO 10,129784.5,false,4365,387844.34,369044.27,18800.07,4/1,04/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00456201001
FFSU,NV,59762,1710,02,2010,1,Eplerenone,,true,,,,,1/1,01/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",59762171002
MCOU,XX,00378,1819,01,2010,4,LEVOTHYROX,194733.001,false,6256,61595.64,61282.18,313.46,10/1,10/01/2010,,,,00378181901
MCOU,VA,68382,0098,16,2010,4,PAROXETINE,824,false,26,219.54,219.54,0,10/1,10/01/2010,37.768,-78.2057,"(37.768, -78.2057)",68382009816
FFSU,XX,00904,5339,60,2010,4,PRENATAL P,228190,false,5493,46397.95,45779.37,618.58,10/1,10/01/2010,,,,00904533960
MCOU,XX,00185,0157,01,2010,4,FLUVOXAMIN,11576,false,222,8111.98,8000.09,111.89,10/1,10/01/2010,,,,00185015701
FFSU,WY,00143,1477,10,2010,2,PREDNISONE,473,false,34,178.51,178.51,0,4/1,04/01/2010,42.7475,-107.2085,"(42.7475, -107.2085)",00143147710
MCOU,HI,63323,0162,02,2010,4,KETOROLAC,,true,,,,,10/1,10/01/2010,21.1098,-157.5311,"(21.1098, -157.5311)",63323016202
FFSU,NV,00006,0462,05,2010,4,EMEND 125M,,true,,,,,10/1,10/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",00006046205
FFSU,XX,00378,5208,77,2010,2,AMLODIPINE,240705.028,false,6945,53129.37,49977.38,3151.99,4/1,04/01/2010,,,,00378520877
MCOU,OR,49348,0024,34,2010,3,NASAL DECO,1740,false,28,107.19,107.19,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",49348002434
MCOU,XX,00781,6078,61,2010,4,CEFDINIR 2,931952,false,14614,849704.28,829282.5,20421.78,10/1,10/01/2010,,,,00781607861
FFSU,XX,13668,0031,60,2010,2,TOPIRAMATE,897176.125,false,10493,203704.43,196689.03,7015.4,4/1,04/01/2010,,,,13668003160
MCOU,OR,60758,0880,05,2010,3,FLUOROMETH,180,false,32,232.8,232.8,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",60758088005
FFSU,NV,00069,0469,56,2010,2,Chantix (v,3419,false,61,7738.79,7620.77,118.02,4/1,04/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",00069046956
MCOU,XX,45802,0269,37,2010,1,PERMETHRIN,154485.18,false,2292,41830.34,41760.78,69.56,1/1,01/01/2010,,,,45802026937
MCOU,CA,00009,0113,19,2010,3,SOLU-MEDRO,29,false,25,157.04,157.04,0,7/1,07/01/2010,36.17,-119.7462,"(36.17, -119.7462)",00009011319
FFSU,OR,64720,0204,10,2010,2,ROPINIROLE,1782,false,27,988.5,974.5,14,4/1,04/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",64720020410
FFSU,XX,16714,0512,01,2010,3,DIVALPROEX,437154,false,5136,116209.41,112930.44,3278.97,7/1,07/01/2010,,,,16714051201
FFSU,XX,44206,0454,04,2010,3,HIZENTRA 4,1894,false,178,347874.58,343909.2,3965.38,7/1,07/01/2010,,,,44206045404
FFSU,XX,49348,0083,19,2010,4,SM VITAMIN,,true,,,,,10/1,10/01/2010,,,,49348008319
MCOU,PA,00185,0940,98,2010,3,CHOLESTYRA,103343.1,false,189,13591.48,13198.4,393.08,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00185094098
MCOU,PA,00228,2665,11,2010,3,GABAPENTIN,67450,false,708,10723.87,10703.59,20.28,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00228266511
FFSU,ND,55513,0023,04,2010,3,ARANESP 60,18.78,false,54,5422.7,5422.7,0,7/1,07/01/2010,47.5362,-99.793,"(47.5362, -99.793)",55513002304
FFSU,KY,00406,0512,62,2010,4,OXYCODONE-,2176,false,455,10367.77,10367.77,0,10/1,10/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00406051262
MCOU,OR,65162,0642,10,2010,4,Flecainide,5436.104,false,31,1463.27,1463.27,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",65162064210
MCOU,OR,53014,0579,07,2010,3,Metadate C,2679,false,75,9494.08,9494.08,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",53014057907
FFSU,XX,59762,5008,01,2010,1,MISOPROSTO,110628.6,false,4042,105991.5,104805.43,1186.07,1/1,01/01/2010,,,,59762500801
MCOU,XX,00597,0001,60,2010,2,AGGRENOX(A,90138,false,1592,314149.95,312905.91,1244.04,4/1,04/01/2010,,,,00597000160
MCOU,PA,00173,0526,00,2010,3,LAMICTAL C,,true,,,,,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00173052600
FFSU,TN,50458,0591,60,2010,1,RISPERIDON,30485,false,640,28920.48,28654.02,266.46,1/1,01/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",50458059160
FFSU,OR,51991,0457,57,2010,1,POLYETHYLE,127772,false,219,4228.6,3877.47,351.13,1/1,01/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",51991045757
FFSU,NY,00517,4905,25,2010,3,DEXAMETHAS,2048.75,false,426,7582.15,3009.73,4572.42,7/1,07/01/2010,42.1497,-74.9384,"(42.1497, -74.9384)",00517490525
FFSU,XX,42023,0111,01,2010,2,DELESTROGE,929,false,296,18103.81,17661.35,442.46,4/1,04/01/2010,,,,42023011101
MCOU,OR,68180,0488,09,2010,4,PRAVASTATI,1163,false,46,974.72,974.72,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",68180048809
FFSU,KY,00591,5307,01,2010,2,PROMETHAZI,8327,false,325,3294.39,3289.9,4.49,4/1,04/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00591530701
MCOU,KY,68180,0513,01,2010,3,LISINOPRIL,690,false,23,166.76,166.76,0,7/1,07/01/2010,37.669,-84.6514,"(37.669, -84.6514)",68180051301
FFSU,XX,00603,4997,21,2010,3,OXYCODONE/,57917,false,1566,17378.06,16474.11,903.95,7/1,07/01/2010,,,,00603499721
MCOU,VA,00093,0900,01,2010,3,KETOCONAZO,2950,false,207,2118.4,2113.4,5,7/1,07/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00093090001
MCOU,XX,68180,0723,10,2010,3,CEFDINIR 2,126731,false,1251,111988.85,108481.62,3507.23,7/1,07/01/2010,,,,68180072310
FFSU,IN,53746,0466,05,2010,3,Ibuprofen,376353,false,6958,46374.12,32736.31,13637.81,7/1,07/01/2010,39.8647,-86.2604,"(39.8647, -86.2604)",53746046605
MCOU,NV,45802,0974,26,2010,4,CETIRIZINE,5327,false,53,343.72,343.72,0,10/1,10/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",45802097426
FFSU,OR,00406,5771,01,2010,2,METHADONE,136068,false,843,14918.97,14740.87,178.1,4/1,04/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00406577101
FFSU,TN,52544,0245,31,2010,1,NECON 1/50,2387,false,84,2274.45,2254.94,19.51,1/1,01/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",52544024531
FFSU,XX,00173,0242,56,2010,4,LANOXIN 12,701.25,false,66,1049.6,545.54,504.06,10/1,10/01/2010,,,,00173024256
MCOU,XX,13668,0008,10,2010,4,ZOLPIDEM 1,107975,false,3785,29730.78,29017.78,713,10/1,10/01/2010,,,,13668000810
FFSU,OR,00536,4046,10,2010,1,MULTIVITAM,49687,false,1636,6808.83,6808.83,0,1/1,01/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00536404610
FFSU,NV,00591,3549,69,2010,3,CEFAZOLIN,,true,,,,,7/1,07/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",00591354969
FFSU,XX,00591,5619,05,2010,1,DIAZEPAM 5,1110365.855,false,20843,134294.34,131185.72,3108.62,1/1,01/01/2010,,,,00591561905
FFSU,XX,68180,0353,02,2010,4,SERTRALINE,882067.5,false,22085,186850.27,183446.17,3404.1,10/1,10/01/2010,,,,68180035302
MCOU,PA,68180,0352,02,2010,2,SERTRALINE,19941,false,637,7050.78,6942.28,108.5,4/1,04/01/2010,40.5773,-77.264,"(40.5773, -77.264)",68180035202
FFSU,KY,00409,6625,02,2010,3,SODIUM BIC,47162.85,false,191,1438.23,1398.43,39.8,7/1,07/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00409662502
MCOU,OR,00781,2325,01,2010,3,INDOMETHAC,3527,false,71,631.83,631.83,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00781232501
FFSU,OR,60505,0065,01,2010,1,OMEPRAZOLE,2374,false,73,980.74,980.74,0,1/1,01/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",60505006501
FFSU,XX,63824,0273,64,2010,4,MUCINEX/KI,541174.56,false,3837,36918.57,36875.57,43,10/1,10/01/2010,,,,63824027364
FFSU,XX,17478,0711,30,2010,1,LIDOCAINE,270232.445,false,6676,121252.82,117658.5,3594.32,1/1,01/01/2010,,,,17478071130
FFSU,XX,00603,3855,21,2010,4,HYDROCHLOR,662768,false,19531,139199.87,135023.51,4176.36,10/1,10/01/2010,,,,00603385521
FFSU,OR,55513,0190,01,2010,1,NEULASTA (,82.8,false,138,361882.21,294110.16,67772.05,1/1,01/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",55513019001
MCOU,OR,00002,8794,59,2010,4,HUMALOG MI,990,false,52,12362.11,12362.11,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00002879459
FFSU,XX,00378,0032,01,2010,3,METOPROLOL,291415,false,5086,31600.17,30523.3,1076.87,7/1,07/01/2010,,,,00378003201
MCOU,XX,00093,0135,05,2010,4,CARVEDILOL,207293,false,3508,40083.36,39925.89,157.47,10/1,10/01/2010,,,,00093013505
FFSU,OR,62037,0999,05,2010,1,POTASSIUM,2741,false,51,1007.41,974.41,33,1/1,01/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",62037099905
MCOU,MI,00009,3475,01,2010,3,DEPO-MEDRO,37.5,false,36,274.49,198.43,76.06,7/1,07/01/2010,43.3504,-84.5603,"(43.3504, -84.5603)",00009347501
MCOU,PA,00378,1910,01,2010,4,CLONAZEPAM,20410,false,359,2806.61,2791.66,14.95,10/1,10/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00378191001
FFSU,OR,00338,0049,38,2010,4,SODIUM CHL,,true,,,,,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00338004938
FFSU,NV,24385,0112,78,2010,4,GNP VITAMI,,true,,,,,10/1,10/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",24385011278
MCOU,VA,00093,0782,01,2010,2,TAMOXIFEN,843,false,28,410.12,410.12,0,4/1,04/01/2010,37.768,-78.2057,"(37.768, -78.2057)",00093078201
FFSU,IN,00009,0031,01,2010,2,CORTEF 10M,4676.926,false,17,346.84,343.84,3,4/1,04/01/2010,39.8647,-86.2604,"(39.8647, -86.2604)",00009003101
MCOU,XX,00168,0081,30,2010,4,NYSTATIN-T,46590,false,1359,5655.79,5538.79,117,10/1,10/01/2010,,,,00168008130
FFSU,KY,00002,3235,60,2010,4,CYMBALTA,3771,false,89,15955.9,15955.9,0,10/1,10/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00002323560
MCOU,XX,00093,7153,98,2010,4,SIMVASTATI,134042,false,4404,36770.69,36329.52,441.17,10/1,10/01/2010,,,,00093715398
FFSU,XX,59762,3728,02,2010,4,CLINDAMYCI,498229,false,8087,107423.46,105813.97,1609.49,10/1,10/01/2010,,,,59762372802
MCOU,XX,00781,5720,10,2010,4,POTASSIUM,178576.001,false,4104,69700.95,69004.14,696.81,10/1,10/01/2010,,,,00781572010
FFSU,OR,00093,0073,01,2010,4,ZOLPIDEM T,1861,false,69,377.37,377.37,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00093007301
MCOU,TN,00517,4930,25,2010,1,DEXAMETHAS,,true,,,,,1/1,01/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",00517493025
FFSU,XX,00555,0572,35,2010,2,METHOTREXA,10966,false,421,9777.52,9622.21,155.31,4/1,04/01/2010,,,,00555057235
MCOU,XX,45802,0183,42,2010,4,TRETINOIN,48323.086,false,1077,73223.18,73077.21,145.97,10/1,10/01/2010,,,,45802018342
MCOU,XX,59746,0211,06,2010,4,CYCLOBENZA,306701,false,7802,79483.56,78975.24,508.32,10/1,10/01/2010,,,,59746021106
FFSU,XX,55513,0478,01,2010,1,RHU EPO,69850.196,false,102071,36187148.9,12582705.45,23604443.45,1/1,01/01/2010,,,,55513047801
FFSU,WA,49348,0034,10,2010,1,SM ASPIRIN,,true,,,,,1/1,01/01/2010,47.3917,-121.5708,"(47.3917, -121.5708)",49348003410
MCOU,XX,00378,1044,01,2010,2,DIVALPROEX,88820,false,1150,33247.88,33142.92,104.96,4/1,04/01/2010,,,,00378104401
MCOU,XX,00074,3826,13,2010,3,DEPAKOTE E,51305,false,684,82940.1,77687.6,5252.5,7/1,07/01/2010,,,,00074382613
MCOU,OR,51672,4005,02,2010,3,CARBAMAZEP,10930,false,101,937.59,937.59,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",51672400502
FFSU,KY,00409,3073,31,2010,3,EPHEDRINE,93,false,17,314.2,314.2,0,7/1,07/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00409307331
MCOU,NV,59762,5027,01,2010,4,GABAPENTIN,24575,false,290,4119.5,4057.81,61.69,10/1,10/01/2010,38.4199,-117.1219,"(38.4199, -117.1219)",59762502701
MCOU,XX,00093,3109,05,2010,3,AMOXICILLI,1560441.001,false,57623,351246.1,336721.15,14524.95,7/1,07/01/2010,,,,00093310905
MCOU,XX,00527,1343,10,2010,3,LEVOTHYROX,295813,false,9772,69553.13,68999.53,553.6,7/1,07/01/2010,,,,00527134310
FFSU,XX,00045,1525,50,2010,2,LEVAQUIN 5,25693.5,false,3068,338222.36,327947,10275.36,4/1,04/01/2010,,,,00045152550
MCOU,AZ,00603,0840,94,2010,2,Q-PAP,2180,false,16,50.36,50.36,0,4/1,04/01/2010,33.7712,-111.3877,"(33.7712, -111.3877)",00603084094
MCOU,PA,00054,3176,44,2010,3,DEXA INT .,1495,false,49,1194.72,1123.45,71.27,7/1,07/01/2010,40.5773,-77.264,"(40.5773, -77.264)",00054317644
MCOU,XX,00574,0850,05,2010,3,DIHYDROERG,133,false,20,3818.33,3814.33,4,7/1,07/01/2010,,,,00574085005
FFSU,XX,68382,0122,05,2010,4,AMLODIPINE,633586.5,false,17031,138857.44,126317.06,12540.38,10/1,10/01/2010,,,,68382012205
FFSU,AR,00409,7338,01,2010,3,CEFTRIAXON,117.5,false,236,4699.13,4662.03,37.1,7/1,07/01/2010,34.9513,-92.3809,"(34.9513, -92.3809)",00409733801
FFSU,NY,63323,0165,01,2010,4,DEXAMETHAS,227,false,53,3087.35,1035.28,2052.07,10/1,10/01/2010,42.1497,-74.9384,"(42.1497, -74.9384)",63323016501
FFSU,XX,16252,0507,90,2010,1,SIMVASTATI,65220,false,1814,16781.44,16659.43,122.01,1/1,01/01/2010,,,,16252050790
MCOU,OR,00172,3626,48,2010,3,DOXYCYCLIN,3707,false,132,761.75,761.75,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00172362648
FFSU,KY,00904,5067,30,2010,3,INFANTS' G,2813,false,83,705.75,705.75,0,7/1,07/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00904506730
FFSU,XX,00006,0117,31,2010,3,SINGULAIR,13798369,false,441717,57567539.83,56144411.93,1423127.9,7/1,07/01/2010,,,,00006011731
FFSU,AK,60793,0701,10,2010,1,BICILLIN L,181.6,false,137,4264.05,4264.05,0,1/1,01/01/2010,61.385,-152.2683,"(61.385, -152.2683)",60793070110
MCOU,OR,50242,0100,40,2010,3,PULMOZYME,9885,false,117,248874.9,248874.9,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",50242010040
MCOU,VA,59746,0177,10,2010,3,CYCLOBENZA,119515.001,false,2725,30653.51,30632.51,21,7/1,07/01/2010,37.768,-78.2057,"(37.768, -78.2057)",59746017710
MCOU,XX,00143,1458,01,2010,4,PHENOBARTB,15448,false,347,1430.7,1399.7,31,10/1,10/01/2010,,,,00143145801
FFSU,TN,00168,0485,03,2010,4,UREA CREAM,1637,false,21,613.94,613.94,0,10/1,10/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",00168048503
MCOU,WA,00093,7146,56,2010,4,AZITHROMYC,2131,false,362,2342.96,2342.96,0,10/1,10/01/2010,47.3917,-121.5708,"(47.3917, -121.5708)",00093714656
FFSU,AK,00013,8303,04,2010,2,XALATAN,145,false,58,5262.51,5130.3,132.21,4/1,04/01/2010,61.385,-152.2683,"(61.385, -152.2683)",00013830304
FFSU,KY,00378,0471,01,2010,4,FENOPROFEN,5358,false,91,3819.63,3819.63,0,10/1,10/01/2010,37.669,-84.6514,"(37.669, -84.6514)",00378047101
MCOU,OR,65862,0008,05,2010,4,METFORMIN,54604,false,745,3267.86,3267.86,0,10/1,10/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",65862000805
MCOU,OR,00406,0367,05,2010,3,HYDROCODON,108048,false,1152,23832.5,23832.5,0,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",00406036705
FFSU,XX,00075,0622,80,2010,4,LOVENOX 80,94105.81,false,5541,5847421.44,5757129.75,90291.69,10/1,10/01/2010,,,,00075062280
MCOU,NM,13533,0645,12,2010,3,GAMUNEX 10,3130,false,29,33567.29,33567.29,0,7/1,07/01/2010,34.8375,-106.2371,"(34.8375, -106.2371)",13533064512
FFSU,XX,68180,0266,01,2010,3,DIVALPROEX,364555,false,4648,97008.25,95219.01,1789.24,7/1,07/01/2010,,,,68180026601
FFSU,IN,59762,2040,08,2010,1,Lamotrigin,,true,,,,,1/1,01/01/2010,39.8647,-86.2604,"(39.8647, -86.2604)",59762204008
FFSU,TN,00713,0526,12,2010,3,PROMETHAZI,12722,false,1002,10758.71,10710.02,48.69,7/1,07/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",00713052612
FFSU,TN,45802,0048,35,2010,1,NYSTATIN 1,9510,false,401,2182.85,2182.85,0,1/1,01/01/2010,35.7449,-86.7489,"(35.7449, -86.7489)",45802004835
MCOU,VA,51672,1263,03,2010,2,NYSTATIN &,15442,false,249,1851.02,1851.02,0,4/1,04/01/2010,37.768,-78.2057,"(37.768, -78.2057)",51672126303
FFSU,XX,00093,0832,01,2010,3,CLONAZEPAM,9558319.002,false,159551,899252.97,869495.31,29757.66,7/1,07/01/2010,,,,00093083201
FFSU,OR,15584,0101,01,2010,3,ATRIPLA,962,false,32,50289.9,50229.9,60,7/1,07/01/2010,44.5672,-122.1269,"(44.5672, -122.1269)",15584010101
MCOU,PA,49348,0893,92,2010,4,CLEARLAX P,,true,,,,,10/1,10/01/2010,40.5773,-77.264,"(40.5773, -77.264)",49348089392
MCOU,XX,10019,0045,02,2010,3,FAMOTIDINE,475,false,105,774.75,774.75,0,7/1,07/01/2010,,,,10019004502
